publisher_name,sinta_grade,article_title,authors,abstract,keywords,pub_date,article_url,doi,oai_identifier
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,Pola Asuh Otoritatif dan Psychological Well-Being Pada Remaja,"lestari, yuliana intan","Psychological well-being merupakan suatu kondisi dimana remaja mampu mencapai fungsi psikologis yang optimal sebagai hasil pengalaman hidup yang diperolehnya. Salah satu faktor yang mempengaruhi psychological well-being adalah evaluasi terhadap pengalaman hidup seperti pola asuh yang diberikan orangtua, salah satunya yaitu pola asuh otoritatif. Tujuan utama dalam penelitian ini adalah untuk mengetahui bagaimana hubungan antara pengasuhan otoritatif dengan psychological well-being pada remaja. Penelitian ini melibatkan 154 remaja di Pekanbaru yang dipilih menggunakan teknik cluster random sampling. Data penelitian diperoleh dengan menggunakan skala psikologi yakni  Psychological Well-Being Scale oleh Ryff (1996) dengan koefisien reliabilitas sebesar 0,924 dan skala pola asuh otoritatif berdasarkan teori Baumrind (1991) dengan koefisien reliabilitas sebesar 0,931. Berdasarkan hasil analisis data menunjukkan bahwa pola asuh otoritatif dan psychological well-being pada remaja berada pada kategori tinggi. Hasil analisis korelasi product moment diperoleh koefisien korelasi (r) sebesar 0,656 serta sumbangan efektif pola asuh otoritatif terhadap psychological well-being sebesar 0,43 atau 43% yang berarti terdapat hubungan positif antara pola asuh otoritatif dengan psychological well-being pada remaja. Artinya semakin baik pola pengasuhan otoritatif yang diterapkan orangtua maka semakin baik pula psychological well-being pada diri remaja.",,2022-05-31,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/16914,,oai:ejournal.uin-suska.ac.id:article/16914
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,Tipe Kepribadian Dan Komitmen Organisasi Terhadap Organizational Citizenship Behavior Pada Karyawan Semen Padang,"Sufya, Dina Haya","Organizational Citizenship Behavior (OCB) merupakan perilaku sukarela individu (dalam hal ini karyawan) yang tidak secara langsung berkaitan dalam sistem pengimbalan namun berkontribusi pada efektivitas organisasi (Organ, dalam Organ, Podsakoff &amp;amp; MacKenzie 2006). Di antara faktor penting yang mempengaruhi OCB adalah tipe kepribadian dan komitmen organisasi. Penelitian ini bertujuan untuk mengetahui seberapa besar pengaruh tipe kepribadian big five dan komitmen organisasi terhadap OCB pada karyawan PT. Semen Padang. Penelitian ini menggunakan pendekatan kuantitaif dengan melibatkan responden sebanyak 200 karyawan yang memiliki kriteria, yakni karyawan yang memiliki masa kerja di organisasi minimal satu tahun. Penentuan sampel dalam penelitian ini menggunakan non-probability sampling. Instrumen pengumpulan data dengan menggunakan skala Big Five Inventory (BFI), skala komitmen organisasi dan skala OCB. Adapun pengujian validitas konstruk menggunakan Lisrel 8.7. Sedangkan untuk metode analisis data dalam penelitian ini menggunakan teknik regresi berganda. Dalam penjabarannya terdapat lima variabel yang berpengaruh secara signifikan terhadap OCB yaitu tipe kepribadian agreeableness, conscientiousness, komitmen afektif, kontinuans, dan komitmen normatif. Untuk penelitian selanjutnya agar menggunakan variabel-variabel lain yang mempengaruhi OCB seperti budaya organisasi, iklim organisasi, persepsi terhadap dukungan organisasional, kepuasan kerja, tipe kepemimpinan, keadilan organisasi, hubungan pimpinan-bawahan dan struktur organisasi.",,2022-11-20,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/16948,,oai:ejournal.uin-suska.ac.id:article/16948
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,Stres Kerja Dengan Perilaku Cyberloafing Pada Karyawan Administrasi,"hasanah, nurlaili; herwanto, jhon","Cyberloafing merupakan perilaku karyawan yang sengaja menggunakan fasilitas internet milik perusahaan maupun milik pribadi pada jam kerja yang tidak berkaitan dengan pekerjaan. Salah satu faktor yang dapat mempengaruhi perilaku cyberloafing adalah stres kerja. Penelitian ini bertujuan untuk melihat hubungan stres kerja dengan perilaku cyberloafing. Desain penelitian menggunakan kuantitatif korelasional, dengan subjek karyawan administrasi Universitas Islam Riau sebanyak 148 orang. Alat ukur penelitian menggunakan dua skala yaitu, skala perilaku cyberloafing yang dimodifikasi dari teori Lim dan Teo (2005) dan skala stres kerja dimodifikasi dari teori Robbins (2002. Teknik analisis data menggunakan analisis pearson product moment, diperoleh hasil sig. 0,000 (p&lt;0,01) dan nilai korelasi sebesar 0,546 dengan sumbangan efektif sebesar 29,8%. Hasil ini menunjukkan bahwa stres kerja dapat menyebabkan terjadinya perilaku cyberloafing pada karyawan administrasi.",,2022-11-20,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/16954,,oai:ejournal.uin-suska.ac.id:article/16954
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,Perceived Behavioral Control dengan Intensi (Niat) dalam  Vaksinasi Covid-19 Pada Mahasiswa,"Kartika, Amelia; Anisa, Anisa; Aprida, Ayu; Chita Olivia Sucipto, Meissy; Agung, Ivan Muhammad","Covid-19 yang masih terus mengalami peningkatan sampai saat ini membuat pemerinta terus mengupayakan penghentian penyebaran covid-19 ini. Salah satu caranya dengan vaksinasi. Sebagian mahasiswa masih banyak belum memiliki niat untuk melakukan vaksinasi guna pencegahan penyebaran covid-19. Penelitian ini bertujuan untuk melihat keterkaitan hubungan perceived behavioral control dengan intensi (niat) mahasiswa terhadap vaksin covid-19. Penelitian ini menggunakan uji korelasional untuk melihat suatu hipotesis antar variabel, dan menggunakan uji normalitas untuk melihat bentuk suatu data normal. Jumlah subjek dalam penelitian ini sebanyak 352 mahasiswa yang didapatkan dengan teknik non random sampling. Hasil uji korelasional bahwa adanya hubungan antara perceived behavioral control dengan intensi melakukan vaksinasi covid-19 pada mahasiswa",,2022-11-20,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/16969,,oai:ejournal.uin-suska.ac.id:article/16969
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,Konseling Religius Dalam Mengatasi Kesehatan Mental  Pasca Pandemi Covid 19,"Zatrahadi, M. Fahli; Nirwana, Herman; Mudjiran, Mudjiran; Karneli, Yeni","Religious counseling in dealing with mental health after the COVID-19 pandemic. I conducted this research using the library method used in this study using a qualitative approach (library research). Literature-based as study material is the object of research. The analytical technique used in answering the research problem is using content analysis techniques and strengthened by using the results of the Nvivo software coding. The results show that the spread of the COVID-19 virus impacts people’s mental health disorders. So that in reality it requires counseling help to reduce anxieties because of the news that the number of deaths has increased because of corona. Here, religious counseling can be carried out by bathing repentance, repentance prayers, remembrance, and other worship. Likewise, in dealing with the post-covid-19 pandemic so that past events do not happen again and always remember Allah SWT.",,2022-05-31,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/17181,,oai:ejournal.uin-suska.ac.id:article/17181
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,Sabar dan Stres Akademik pada Mahasiswa,"Dilla, Intan Fara; Susanti, Reni","Mahasiswa memiliki kewajiban menyelesaikan berbagai aktivitas akademisi sesuai dengan prosedur perkuliahan, ketika kewajiban tersebut tidak mampu dikelola dengan baik, maka berpeluang mengalami tekanan yang disebut dengan stres akademik. Tujuan dari penelitian ini untuk mengetahui hubungan sabar dengan stres akademik pada mahasiswa. Penelitian ini merupakan penelitian kuantitatif korelasional dengan alat pengumpulan data berupa skala stres akademik berdasarkan teori Lin &amp; Chen (2009) dan skala sabar berdasarkan teori Subandi (2011). Jumlah sampel yang digunakan dalam penelitian ini sebanyak 350 mahasiswa/i UIN Suska Riau dengan teknik pengambilan sampel yaitu stratified cluster random sampling. Teknik analisis data yang digunakan yaitu analisis product moment Pearson. Hasil analisis menunjukkan adanya hubungan antara sabar dengan stres akademik pada mahasiswa UIN Suska Riau. Sumbangan efektif antara sabar dengan stres akademik pada mahasiswa UIN Suska Riau sebesar 1,3 %. Hal ini berarti tinggi rendahnya sabar pada mahasiswa berkaitan dengan stres akademik.Kata Kunci : Mahasiswa, Sabar, Stres Akademik",,2022-11-20,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/17382,,oai:ejournal.uin-suska.ac.id:article/17382
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,Hardiness Sebagai Prediktor Career Adaptability Mahasiswa dalam Menentukan Kesuksesan Karir,"Pratama, Sandy; Hadi, Cipto","Career adaptability memiliki makna penting bagi mahasiswa tingkat akhir di perguruan tinggi. Career adaptability yang tinggi dapat membantu mahasiswa dalam menyesuaikan diri dan mengantisipasi perubahan yang mungkin terjadi  di lingkungan kerja. Salah satu faktor yang mempengaruhi career adaptability adalah hardiness. Penelitian ini bertujuan untuk melihat hubungan antara hardiness dengan career adaptability pada mahasiswa tingkat akhir di Fakultas Psikologi UIN Suska Riau. Jumlah subjek dalam penelitian ini sebanyak 201 orang mahasiswa dengan teknik pengambilan sampel Accidental Sampling yaitu nonprobability sampling. Pengumpulan data penelitian menggunakan skala psikologi yaitu Career Adapt-Abilities Scale (CAAS) oleh Savickas dan Profeli (2012) dengan reliabilitas 0,883 dan skala hardiness oleh Delfitriani (2019) dengan reliabilitas 0,905. Teknik analisis data yang digunakan adalah teknik analisis korelasi Pearson Product Moment dibantu SPSS 23.0 for windows. Hasil analisis menunjukkan nilai koefisien korelasi (r) 0,630 dengan signifikan p=0,000 (p&lt;0,01) artinya hipotesis diterima, yaitu ada hubungan yang signifikan antara hardiness dengan career adaptability pada mahasiswa tingkat akhir di Fakultas Psikologi UIN Suska Riau.  Kata kunci :Career Adaptabilities, Hardiness, Mahasiswa Tingkat Akhir",,2022-11-20,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/17906,,oai:ejournal.uin-suska.ac.id:article/17906
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,Menentukan Faktor-Faktor yang Mempengaruhi  Penderita HIV/AIDS di Kabupaten Bayumas,"Marizal, Muhammad","HIV (Human Immunodeficiency Virus) merupakan virus yang merusak sistem kekebalan tubuh yang mengakibatkan tubuh akan semakin lemah, sehingga rentan diserang penyakit. Infeksi HIV yang tidak segera ditangani akan berkembang menjadi kondisi serius yang disebut AIDS (Acquired Immune Deficiency Syndrom). HIV/AIDS dapat menyerang segala kalangan. Pada kesempatan kali ini, penulis membuat hubungan antara kelompok umur, jenis kelamin dan jenis pekerjaan pada penderita HIV/AIDS di Kabupaten Banyumas. Dari data yang diperoleh, jumlah ODHA mengalami peningkatan dari tahun 2013-2015. Untuk mengetahui hubungan antara faktor tersebut digunakan uji independensi chi-square yang diperoleh terdapat hubungan antara Jenis kelamin terhadap umur dan atara Jenis kelamin terhadadp jenis pekerjaan",,2022-07-12,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/18343,,oai:ejournal.uin-suska.ac.id:article/18343
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,Pengaruh Tingkat Pengangguran dan Kemiskinan Di Indonesia  Sebelum dan Saat Covid-19 dengan Path Analysis,"Marizal, Muhammad","Salah satu permasalahan disetiap negara yang hingga saat ini masih menjadi sorotan dan persoalan yaitu kemiskinan. Permasalahan kemiskinan dihadapi oleh setiap negara di dunia, baik negara maju maupun negara berkembang, akan tetapi permasalahan yang dialami tiap negara berbeda-beda. Indonesia termasuk negara berkembang yang sejak lama sudah mengalami masalah kemiskinan. Penelitian ini bertujuan untuk mengetahui pengaruh langsung dan tidak langsung dari pertumbuhan ekonomi, tingkat pendidikan, IPM, investasi, jumlah penduduk terhadap pengangguran dan kemiskinan. Data yang digunakan dalam penelitian ini yaitu data BPS Indonesia tahun 2019 dan 2020 dengan menggunakan metode analisis jalur (path analysis). Hasil dari penelitian ini menunjukkan bahwa pada tahun 2019 tingkat pendidikan dan jumlah penduduk memiliki pengaruh langsung terhadap pengangguran. Pertumbuhan ekonomi, jumlah penduduk dan pengangguran memiliki pengaruh terhadap kemiskinan. Dan pada tahun 2020 hanya tingkat pendidikan yang berpengaruh langsung terhadap pengangguran. Pertumbuhan ekonomi, jumlah penduduk dan pengangguran berpengaruh terhadap kemiskinan. Sedangkan IPM dan investasi tidak memiliki pengaruh terhadap pengangguran dan kemiskinan sebelum dan saat Covid-19",,2022-07-12,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/18357,,oai:ejournal.uin-suska.ac.id:article/18357
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,Gambaran Resilensi Akademik Mahasiswa Tingkat Akhir yang Sedang Mengerjakan Skripsi  Di Masa Pandemi Covid-19,"Marettih, Anggia Kargenti Evanurul; Ikhwanisifa, Ikhwanisifa; Susanti, Rita; Ramadhani, Laila","Resiliensi akademik merupakan kondisi individu yang mampu bertahan, melewati serta berhasil dalam mengatasi hambatan-hambatan yang terjadi sepanjang kehidupan akademik. Salah satu hambatan yang terjadi dalam kehidupan akademik pada mahasiswa adalah pengerjaan skripsi. Penelitian ini bertujuan untuk mengetahui gambaran resilensi akademik mahasiswa yang sedang mengerjakan skripsi. Resiliensi akademik diukur dengan menggunakan The Academic Resilience Scale (ARS-30) yang disusun oleh Cassidy (2016) yang telah diadaptasi dan dimodifikasi oleh Kumalasari, Luthfiyanni, dan Grasiaswaty (2020). Sampel penelitian berjumlah 517 ditentukan dengan teknik accidental sampling. Hasil penelitian ini menemukan bahwa mahasiswa memiliki resiliensi akademik yang cukup baik namun belum optimal. Hal ini terlihat juga dari dari 3 komponen, Perseverance (Kategori rendah), Reflecting and adaptive help-seeking (kategori tinggi) dan Negative affect and emotional response (kategori rendah). Hasil independent sample t-test menemukan tidak ada perbedaan resiliensi akademik antara mahasiswa laki-laki dan perempuan (t=1,013, p=0,311). Artinya, baik mahasiswa laki-laki maupun perempuan memiliki resiliensi akademik dalam katagori yang sama. Resiliensi penting bagi mahasiswa, sehingga perlu dilatih agar dapat bertahan dan menghadapi situasi situasi sulit dan yang tidak menyenangkan tidak hanya dalam kehidupan akademik saja melainkan dalam kehidupan sehari-hari.",,2022-11-20,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/18771,,oai:ejournal.uin-suska.ac.id:article/18771
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,Kajian Kebenaran Psikologi Eksistensial Rollo May Dalam Dunia Klinis,"Ayu, Widya Resti Gusti; Sumaryati, Sumaryati; Urbayatun, Siti","Psikologi eksistensial Rollo May adalah sebuah pendekatan yang sering digunakan dalam dunia klinis. Melihat banyaknya pendekatan psikoterapi yang menggunakan pendekatan eksistensial maka perlu dilakukan kajian terkait kebenaran hal ini. Kajian kebenaran adalah salah satu bagian dari komponen epistemologi. Penelitian ini menggunakan metode kajian pustaka atau literatur review. Kajian ini menggunakan empat sumber jurnal yang sesuai. Sumber jurnal yang dikaji diperoleh dari google schoolar, neliti, dan SAGE. Hasil kajian menunjukkan bahwa teori eksistensial memberikan manfaat dalam dunia klinis terutama dalam bidang psikopatologi dan psikoterapi. Diantaranya studi deskriptif eksistensial pada penderita penyakit kronis (kanker), peningkatan harga diri melalui terapi eksistensial untuk menurunkan gejala depresi, konseling eksistensial untuk meningkatkan kebermaknaan hidup pada penderita skizofrenia (studi kasus), dan konseling eksistensial humanistic untuk mengurangi kecemasan terhadap masa depan. Dengan demikian teori ini memiliki kebenaran koherensi dan pragmatis. Pendekatan eksistensial digunakan pada beberapa subjek dengan keluhan diantaranya gejala depresi, orang dengan penyakit kronis, skizofrenia dan kecemasan akan masa depan. Metode intervensi eksistensial mampu membuat subjek mengalami perubahan yang positif dan meningkatkan kualitas hidupnya.",,2023-01-31,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/18924,,oai:ejournal.uin-suska.ac.id:article/18924
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,Persepsi Risiko Dan Perilaku Makan Pada Mahasiswa,"Raudatussalamah, Raudatussalamah; Arif, Tasa Dinni","Makanan merupakan sumber energi bagi tubuh manusia, namun makanan juga dapat menjadi sumber penyakit jika tidak dinikmati dengan cara yang baik. Perilaku makan merupakan tindakan individu yang dipengaruhi persepsi individu terhadap makanan. Cara seseorang berperilaku tidak terlepas dari bagaimana persepsinya terhadap sesuatu dan bagaimana dampak dari perilaku tersebut terhadap dirinya. Tujuan penelitian ini untuk menguji apakah persepsi risiko berhubungan dengan perilaku makan pada mahasiswa. Partisipan dalam penelitian ini yaitu mahasiswa UIN Suska Riau berjumlah 342 orang ditentukan dengan teknik proportionate stratified random sampling. Alat ukur yang digunakan yaitu skala DEBQ untuk mengukur perilaku makan dan skala persepsi risiko. Hasil analisis menunjukkan adanya korelasi yang signifikan dengan nilai r = 0.195 dengan signifikansi p: 0.000 (&lt;0.005). Persepsi risiko memberikan kontribusi yang positif terhadap perilaku makan.",,2023-01-31,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/19225,,oai:ejournal.uin-suska.ac.id:article/19225
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,Pengaruh Interaksi Rekan Kerja Pria Dan Wanita Di Lingkungan Kantor  Berujung Pada Perselingkuhan,"Muslimah, Khairi; Marizal, Muhammad","Interaksi dalam kehidupan sosial sangat diperlukan. Interaksi dalam kehidupan dapat dilihat melalui komunikasi dengan lingkungan. Namun, pengaruh interaksih pria dan wanita di lingkungan kerja di luar dari aktifitas pekerjaan itu sendiri berpotensi mengakibatkan terjadinya perselingkuhan. Hal ini terjadi karena adanya interaksi yang intens antara rekan kerja pria dan wanita. Pihak yang harus paling disalahkan dalam hal ini adalah diterapkannya sistem kehidupan kapitalisme. Kemudian, sikap pria dan wanita pekerja yang membuka peluang terjadinya perselingkuhan. Maka, perlu ada upaya mengubah kondisi sosial berdasarkan aturan yang telah ditetapkan oleh Sang Pengatur Allah SWT.",,2022-11-20,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/19918,,oai:ejournal.uin-suska.ac.id:article/19918
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,Kajian Model Psikoterapi Ikhlas untuk Mencapai Kesehatan Mental,"Fitri, Kemala; Shofiah, Vivik; Rajab, Khairunnas","Tujuan penulisan artikel ini adalah untuk mengetahui konsep model psikoterapi ikhlas untuk meraih kesehatan mental.Kesehatan mental adalah keadaan seseorang untuk terhindar dari gejala gangguan mental, memanfaatkan semua potensi yang dimiliki, dan membawa kesejahteraan kehidupan jiwa yang harmonis. Psikoterapi ikhlas adalah upaya penyembuhan kesehatan jasmani dan rohani dengan cara menerima sepenuh hati atas segala yang terjadi. Dimasa globalisasi ini banyaknya tantangan yang dihadapi dapat mengganggu kesehatan fisik maupun jiwa. Bahkan dalam kesehatan mental, ketidakpastian yang terjadi memperumit masalah psikologis seseorang.  Dalam posisi ini, agama tentu memberikan solusi. Menerapkan sikap keikhlasan merupakan salah satu caranya dengan menerima ketentuan yang ditetapkan oleh Allah SWT. Walaupun kenyataannya, saat ini orang sering mengeluh dan menyalahkan keadaan. Tak heran sikap ini akan melahirkan rasa kecewa, stress, frustasi bahkandepresi. Metode penulisan artikel ini menggunakan metode penelitian kepustakaan. Dimana penulis mengumpulkan data melalui sumber-sumber literatur baik dari artikel, jurnal hingga buku kemudian dianalasis. Hasil dari penelitian ini, bahwa psikoterapi ikhlas merupakan salah satu cara yang dapat ditempuh bagi seseorang yang ingin mencapai dan meraih kesehatan mental. Karena keikhlasan menerima keadaan membawa seseorang menjadi insan yang bersyukur dan hidupnya penuh kedamaian.Kata kunci: psikoterapi ikhlas, kesehatan mental, psikoterapi Islam",,2023-02-04,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/20111,,oai:ejournal.uin-suska.ac.id:article/20111
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,Intervensi Kecemasan Pada Mahasiswa : Literature Review,"Aninda Cahya Savitri, Putu; Luh Indah Desira Swandi, Ni","Mahasiswa yang mengalami kecemasan akan menarik diri dari lingkungan sosial, mudah tersinggung, sulit tidur. Hal-hal ini bisa mengganggu aktivitas dari mahasiswa maupun hasil akademik yang akan diperoleh oleh mahasiswa. Selain itu hal ini juga bisa berdampak negatif terhadap lingkungan sosial. Penelitian ini bertujuan untuk mengetahui hal-hal apa saja yang menjadi intervensi kecemasan pada mahasiswa. Penelitian ini disusun dengan kajian literatur deskriptif.  Kriteria inklusi dalam pencarian literatur yang digunakan 1) artikel diterbitkan dalam rentang waktu 10 tahun terakhir yaitu 2013-2022; 2) subjek penelitian pada literatur yaitu mahasiswa; 3) artikel membahas mengenai intervensi kecemasan pada mahasiswa. Penelitian ini menghasilkan temuan dan peneliti mengelompokkan 4 kategori intervensi kecemasan pada mahasiswa yaitu (1) cognitive therapy yang mencakup pelatihan berpikir positif, thought stopping, virtual reality, terapi relaksasi nafas, terapi tertawa, (2) behavior therapy yang mencakup expressive writing therapy, terapi relaksasi progresif, (3) art therapy yang mencakup mewarnai mandala, terapi warna hijau, dan (4) aromaterapi lavender.  Kata kunci: intervensi kecemasan mahasiswa, kecemasan, literature review",,2023-02-05,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/20628,,oai:ejournal.uin-suska.ac.id:article/20628
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,Alasan Kenapa Melakukan Internet Altruistik Behavior?,"Aiyuda, Nurul; Nasution, Itto Nesyia; Irma Magdalena, Ade; Syahrina, Kartika","Berkembangannya era digital membawa perubahan perilaku individu. Perilaku yang kita kenal dalam keseharian sekarang sudah banyak ditemukan di dunia maya. Salah satunya adalah altruisme. Altruisme merupakan perilaku sukarela, sedang IAB atau internet altruistic behavioral adalah bentuk altruisme baru di era internet, yang adalah perluasan ke dunia maya dari perilaku altruistik di dunia fisik. Meskipun teori-teori terkait altruism sudah banyak berkembang, namun pergeseran perlaku ke dunia maya menjadi hal baru yang perlu di telaah lebih lanjut. Tulisan ini menggagas bagaimana perkembangan IAB dan kenapa individu memilih untuk melakukan IAB di banding altruism secara fisik. Telaah dilakukan dengan mengkaji berbagai literatur terkait IAB dan faktor-faktor yang mempengaruhinya. Melalui telaah diketahui beberapa alasan individu melakukan IAB karena beberapa hal yang melibatkan situasi personal, eksternal, maupun nilai pribadi. Temuan dapat menjadi referensi untuk meningkatkan motivasi IAB dengan beberapa faktor preditor yang tidak berbeda ketika melakukan altruism secara offline.",,2023-02-01,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/20690,,oai:ejournal.uin-suska.ac.id:article/20690
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,Karakteristik Remaja dan Potensi Penyalahgunaan Narkoba,"Fitri, Kemala; Asra, Yulita Kurniawati","Tujuan penulisan artikel ini adalah untuk mengetahui bagaimana karakteristik remaja dan potensinya dalam penyalahgunaan narkoba. Remaja adalah sebuah fase dalam rentang kehidupan yang berada diantara fase anak dan fase dewasa. Masa remaja di tandai oleh perubahan fisik, emosional, intelektual, seksual dan sosial. Remaja memiliki tugas perkembangan yang beragam, namun ketidak mampuan remaja dalam menjalankan tugas perkembangan menjadikan remaja terjerumus dalam bentuk kenakalan remaja. Penyalahgunaan narkoba merupakan salah satu bentuk kenakalan remaja. Penyalahgunaan narkoba adalah penyalagunaan zat atau obat terlarang secara berlebihan tanpa tujuan medis atau indikasi tertentu. Kemudahan mengakses informasi menjadikan perkembangan penyalahgunaan narkoba semakin marak. Oleh karena itu penting untuk memperhatikan bagaimana kehidupan remaja agar tidak terjerumus dalam penyalahgunaan narkoba. Karakteristik remaja yang berpotensi dalam penyalahgunaan narkoba adalah yang suka mencoba hal baru, rasa ingin tahu yang tinggi, cenderung melawan peraturan, keinginan membentuk kelompok dan menjadi anggota suatu kelompok, pendirian yang labil dan mudah terpengaruh, perkembangan identitas, pencarian perhatian, konflik dengan keluarga, dan pergaulan yang intens dengan teman sebaya. Penyalahgunaan narkoba membutuhkan penangan dan kepedulian dari berbagai pihak. Bukan hanya dari keluarga namun juga dari lingkungan, baik itu lingkungan tempat tinggal, lingkungan sekolah, dan lingkungan masyarakat.",Remaja; Kenakalan Remaja; Penyalahgunaan Narkoba,2023-05-23,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/21270,,oai:ejournal.uin-suska.ac.id:article/21270
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,Validitas Konstrak Skala Kecanduan Media Sosial,"Agung, Ivan Muhammad; sahara, Deri","Kecanduan media sosial merupakan salah satu topik penting yang dibahas sekarang.Pengukuran kecanduan media sosial sudah banyak dilakukan oleh para ahli psikologi dengan menggunakan instrumen pengumpulan data berupa skala yang disusun dari aspek yang berbeda-beda. Penelitian ini bertujuan untuk menganalisis validitas konstrak Skala Kecanduan Media Sosial yang dikembangkan oleh Al Menayes (2015) berdasarkan konsep Young (1996). Subjek penelitian sebanyak 150 mahasiswa pengguna media sosial lebih dari 3 jam sehari. Subjek penelitian diperoleh menggunakan teknik non random sampling yaitu accidental sampling. Analisis data dilakukan menggunakan analisis faktor konfirmatori dengan bantuan program AMOS 6. Hasil penelitian menunjukkan ketiga aspek (konsekuensi sosial, pengalihan waktu dan peasaan kompulsif) memenuhi kriteria fit model pengukuran, artinya, secara umum aitem-aitem yang berada pada setiap komponen mencerminkan kevalidan dalam mencerminkan setiap komponen. Hasil penelitian akan dibahas dalam konteks pengukuran psikologi",kecanduan; media sosial; validitas konstrak,2023-05-24,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/21746,,oai:ejournal.uin-suska.ac.id:article/21746
Universitas Islam Negeri Sultan Syarif Kasim Riau,3,“yang disukai itu adalah kondisi keragaman”: Studi Mixed-Method  tentang Respons Siswa terhadap Keragaman di Kota Batam,"Raihani, Raihani; Elfida, Diana; Mahnun, Nunu","Batam adalah kota di mana orang-orang dari banyak ragam suku/etnis dan agama hidup berdampingan. Walaupun secara umum aman dan damai, kota multikultural ini pernah mengalami konflik dan friksi antar etnis yang mengakibatkan penduduknya terpapar potensi negatif dari keragaman. Melalui disain konvergen dari pendekatan mixed-method, penelitian ini bertujuan untuk mengeksplorasi respons psikologis siswa di Batam Kepuluan Riau terhadap keragaman yang mereka alami baik di sekolah maupun di luar sekolah, dan menjelaskan bagaimana para siswa memandang keragaman tersebut. Studi kuantitatif dilakukan dengan menyebarkan angket kepada 201 siswa di dua SMA di Kota Batam (usia rerata = 15,94 tahun). Studi kualitatif dilakukan dengan menginterview sepuluh orang guru dan 2 orang kepala sekolah, serta melakukan focused group discussion (FGD) kepada 18 orang siswa. Analisis data kuantitatif menggunakan statistik deskriptif. Hasil studi kuantitatif  memperlihakan bahwa mayoritas siswa merasa puas atas kehidupannya di tengah masyarakat yang beragam Respon positif ini sejalan dengan hasil studi kualitatif. Siswa belajar membangun perasaan, pemikiran dan perilaku yang positif sekaligus kontributif terhadap keragaman di lingkungan sekolah dan masyarakat. Penelitian ini mengisyaratkan pentingnya program dan proses pemaparan bagi para siswa terhadap keragaman, baik di dalam maupun di luar sekolah.",respons psikologis; multikultural; keragaman,2023-05-24,https://ejournal.uin-suska.ac.id/index.php/Psikobuletin/article/view/21782,,oai:ejournal.uin-suska.ac.id:article/21782
